+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                            ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                        ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_scale|i_lpm_mult|auto_generated                                                                            ; 33    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_scale                                                                                                      ; 34    ; 1              ; 0            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[11].pipe                                                                                     ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[10].pipe                                                                                     ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[9].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[8].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[7].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[6].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[5].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[4].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[3].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[2].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[1].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine|rotation[0].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1|i_dds_sine                                                                                                       ; 15    ; 1              ; 0            ; 1              ; 14     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_1                                                                                                                  ; 30    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_scale|i_lpm_mult|auto_generated                                                                            ; 33    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_scale                                                                                                      ; 34    ; 1              ; 0            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[11].pipe                                                                                     ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[10].pipe                                                                                     ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[9].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[8].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[7].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[6].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[5].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[4].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[3].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[2].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[1].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine|rotation[0].pipe                                                                                      ; 57    ; 14             ; 1            ; 14             ; 42     ; 14              ; 14            ; 14              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0|i_dds_sine                                                                                                       ; 15    ; 1              ; 0            ; 1              ; 14     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2|i_dds_1_0                                                                                                                  ; 30    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds|dds_phase[1].i_dds_2                                                                                                                            ; 66    ; 0              ; 6            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_dds                                                                                                                                                 ; 100   ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_ad_iqcor|g_loop[0].i_mul_q|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_ad_iqcor|g_loop[0].i_mul_q                                                                                                                          ; 51    ; 16             ; 0            ; 16             ; 50     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_ad_iqcor|g_loop[0].i_mul_i|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_ad_iqcor|g_loop[0].i_mul_i                                                                                                                          ; 52    ; 0              ; 0            ; 0              ; 51     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0|i_ad_iqcor                                                                                                                                            ; 67    ; 12             ; 0            ; 12             ; 17     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx|i_tx_channel_0                                                                                                                                                       ; 109   ; 0              ; 4            ; 0              ; 59     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tx                                                                                                                                                                      ; 327   ; 30             ; 1            ; 30             ; 223    ; 30              ; 30            ; 30              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_delay_cntrl|i_delay_rst_reg                                                                                                                                        ; 2     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_delay_cntrl                                                                                                                                                        ; 131   ; 0              ; 27           ; 0              ; 113    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_up_adc_common|i_clock_mon                                                                                                                                          ; 4     ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_up_adc_common|i_xfer_status                                                                                                                                        ; 40    ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_up_adc_common|i_xfer_cntrl                                                                                                                                         ; 96    ; 0              ; 0            ; 0              ; 93     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_up_adc_common|i_core_rst_reg                                                                                                                                       ; 2     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_up_adc_common|i_mmcm_rst_reg                                                                                                                                       ; 2     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_up_adc_common                                                                                                                                                      ; 243   ; 219            ; 33           ; 219            ; 216    ; 219             ; 219           ; 219             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_up_adc_channel|i_xfer_status                                                                                                                        ; 48    ; 0              ; 0            ; 0              ; 44     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_up_adc_channel|i_xfer_cntrl                                                                                                                         ; 82    ; 1              ; 0            ; 1              ; 79     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_up_adc_channel                                                                                                                                      ; 168   ; 99             ; 0            ; 99             ; 115    ; 99              ; 99            ; 99              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_ad_iqcor|g_loop[0].i_mul_q|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_ad_iqcor|g_loop[0].i_mul_q                                                                                                                          ; 51    ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_ad_iqcor|g_loop[0].i_mul_i|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_ad_iqcor|g_loop[0].i_mul_i                                                                                                                          ; 52    ; 16             ; 0            ; 16             ; 51     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_ad_iqcor                                                                                                                                            ; 67    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_ad_dcfilter                                                                                                                                         ; 51    ; 0              ; 17           ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_ad_datafmt                                                                                                                                          ; 17    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_rx_pnmon|i_pnmon                                                                                                                                    ; 51    ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3|i_rx_pnmon                                                                                                                                            ; 30    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_3                                                                                                                                                       ; 120   ; 1              ; 0            ; 1              ; 71     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_up_adc_channel|i_xfer_status                                                                                                                        ; 48    ; 0              ; 0            ; 0              ; 44     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_up_adc_channel|i_xfer_cntrl                                                                                                                         ; 82    ; 1              ; 0            ; 1              ; 79     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_up_adc_channel                                                                                                                                      ; 168   ; 99             ; 0            ; 99             ; 115    ; 99              ; 99            ; 99              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_ad_iqcor|g_loop[0].i_mul_q|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_ad_iqcor|g_loop[0].i_mul_q                                                                                                                          ; 51    ; 16             ; 0            ; 16             ; 50     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_ad_iqcor|g_loop[0].i_mul_i|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_ad_iqcor|g_loop[0].i_mul_i                                                                                                                          ; 52    ; 0              ; 0            ; 0              ; 51     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_ad_iqcor                                                                                                                                            ; 67    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_ad_dcfilter                                                                                                                                         ; 51    ; 0              ; 17           ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_ad_datafmt                                                                                                                                          ; 17    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_rx_pnmon|i_pnmon                                                                                                                                    ; 51    ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2|i_rx_pnmon                                                                                                                                            ; 30    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_2                                                                                                                                                       ; 120   ; 1              ; 0            ; 1              ; 71     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_up_adc_channel|i_xfer_status                                                                                                                        ; 48    ; 0              ; 0            ; 0              ; 44     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_up_adc_channel|i_xfer_cntrl                                                                                                                         ; 82    ; 1              ; 0            ; 1              ; 79     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_up_adc_channel                                                                                                                                      ; 168   ; 99             ; 0            ; 99             ; 115    ; 99              ; 99            ; 99              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_ad_iqcor|g_loop[0].i_mul_q|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_ad_iqcor|g_loop[0].i_mul_q                                                                                                                          ; 51    ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_ad_iqcor|g_loop[0].i_mul_i|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_ad_iqcor|g_loop[0].i_mul_i                                                                                                                          ; 52    ; 16             ; 0            ; 16             ; 51     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_ad_iqcor                                                                                                                                            ; 67    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_ad_dcfilter                                                                                                                                         ; 51    ; 0              ; 17           ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_ad_datafmt                                                                                                                                          ; 17    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_rx_pnmon|i_pnmon                                                                                                                                    ; 51    ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1|i_rx_pnmon                                                                                                                                            ; 30    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_1                                                                                                                                                       ; 120   ; 1              ; 0            ; 1              ; 71     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_up_adc_channel|i_xfer_status                                                                                                                        ; 48    ; 0              ; 0            ; 0              ; 44     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_up_adc_channel|i_xfer_cntrl                                                                                                                         ; 82    ; 1              ; 0            ; 1              ; 79     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_up_adc_channel                                                                                                                                      ; 168   ; 99             ; 0            ; 99             ; 115    ; 99              ; 99            ; 99              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_ad_iqcor|g_loop[0].i_mul_q|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_ad_iqcor|g_loop[0].i_mul_q                                                                                                                          ; 51    ; 16             ; 0            ; 16             ; 50     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_ad_iqcor|g_loop[0].i_mul_i|i_lpm_mult|auto_generated                                                                                                ; 35    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_ad_iqcor|g_loop[0].i_mul_i                                                                                                                          ; 52    ; 0              ; 0            ; 0              ; 51     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_ad_iqcor                                                                                                                                            ; 67    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_ad_dcfilter                                                                                                                                         ; 51    ; 0              ; 17           ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_ad_datafmt                                                                                                                                          ; 17    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_rx_pnmon|i_pnmon                                                                                                                                    ; 51    ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0|i_rx_pnmon                                                                                                                                            ; 30    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx|i_rx_channel_0                                                                                                                                                       ; 120   ; 1              ; 0            ; 1              ; 71     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_rx                                                                                                                                                                      ; 330   ; 30             ; 0            ; 30             ; 268    ; 30              ; 30            ; 30              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_system_bd|axi_ad9361|i_tdd|i_tdd_control|i_tx_dp_off_2_comp                                                                                                                                    ; 50    ; 1              ; 0            ; 1              ; 24     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
